id,valor,categoria,hora,is_fraud
26033,49.42,B,21,0
26034,6.65,C,22,0
26035,2017.43,A,23,0
26036,282.37,C,11,0
26037,1161.12,A,13,0
26038,12328.34,B,14,0
26039,863.94,A,5,0
26040,305.1,C,11,0
26041,465.06,D,11,0
26042,66.92,A,3,0
26043,153.38,A,19,0
26044,10.96,B,10,0
26045,792.44,A,12,0
26046,474.22,B,16,0
26047,101.43,D,14,0
26048,74.18,D,16,0
26049,26.54,C,16,0
26050,167.02,B,23,0
26051,8126.66,A,12,0
26052,128.03,B,1,0
26053,110.65,D,21,0
26054,703.59,B,2,0
26055,136.43,B,11,0
26056,438.67,D,13,0
26057,36.25,D,21,0
26058,98.35,C,21,0
26059,26.97,B,6,0
26060,30.67,A,2,0
26061,75.36,C,5,0
26062,299.29,D,13,0
26063,14.63,D,20,0
26064,1406.47,D,13,0
26065,97.08,B,4,0
26066,271.47,D,19,0
26067,31.11,D,10,0
26068,131.36,B,20,0
26069,282.79,A,14,0
26070,177.71,D,14,0
26071,1140.12,D,0,1
26072,387.08,C,6,0
26073,5788.55,B,17,0
26074,106.3,D,13,0
26075,266.43,D,15,0
26076,264.59,C,15,0
26077,179.7,B,15,0
26078,11965.21,A,20,0
26079,227.8,B,12,0
26080,17.31,B,18,0
26081,108.84,A,1,0
26082,213.05,D,10,0
26083,908.48,C,1,0
26084,1194.06,A,21,0
26085,10498.57,A,12,0
26086,4398.51,C,17,0
26087,386.65,D,20,0
26088,17.21,C,11,0
26089,215.13,D,14,0
26090,651.38,C,4,0
26091,1100.56,A,17,0
26092,305.52,B,22,0
26093,504.86,B,10,0
26094,1552.66,B,17,0
26095,75.98,D,2,0
26096,418.26,B,6,0
26097,417.98,B,20,0
26098,74.14,B,20,0
26099,295.09,D,20,0
26100,120.68,D,23,0
26101,431.96,D,23,0
26102,79.68,A,18,0
26103,426.52,B,13,0
26104,204.26,C,12,0
26105,506.93,A,0,0
26106,4252.72,D,7,1
26107,204.34,C,19,0
26108,351.77,C,19,0
26109,928.58,D,0,0
26110,212.81,B,23,0
26111,6.05,D,4,0
26112,8760.96,A,17,0
26113,40.15,B,6,0
26114,143.97,C,13,0
26115,630.3,B,18,0
26116,284.78,B,9,0
26117,265.76,B,13,0
26118,14.03,B,22,0
26119,499.79,C,16,0
26120,13.52,C,13,0
26121,369.33,C,17,0
26122,136.41,C,10,0
26123,203.52,D,20,0
26124,1294.87,C,7,1
26125,6.74,D,11,0
26126,234.15,A,18,0
26127,428.4,D,21,0
26128,57.13,D,11,0
26129,26.15,C,17,0
26130,29.46,B,16,0
26131,80.67,B,23,0
26132,199.45,D,2,0
26133,20775.44,C,11,0
26134,4418.35,D,20,0
26135,45.94,C,6,0
26136,654.67,A,20,0
26137,318.23,D,19,0
26138,240.39,B,13,0
26139,204.53,D,17,0
26140,172.32,D,6,0
26141,29.97,A,5,0
26142,1752.67,C,17,0
26143,269.93,B,20,0
26144,11.13,C,21,0
26145,132.41,B,2,0
26146,3682.42,C,20,0
26147,1469.95,C,20,0
26148,97.81,D,20,0
26149,361.57,D,2,0
26150,13979.62,D,12,0
26151,104.37,A,5,0
26152,57.51,C,19,0
26153,27.34,A,23,0
26154,1887.82,C,20,0
26155,151.73,A,22,0
26156,57.55,C,4,0
26157,525.53,B,8,0
26158,624.44,B,20,0
26159,221.82,A,7,0
26160,157.24,C,20,0
26161,58.57,A,20,0
26162,276.98,C,20,0
26163,20.88,D,6,0
26164,61.02,A,5,0
26165,193.39,D,13,0
26166,1437.5,A,14,0
26167,2934.98,A,22,0
26168,284.53,B,17,0
26169,18.22,B,3,0
26170,24.07,A,13,0
26171,317.27,D,21,0
26172,358.08,B,19,0
26173,9.27,A,21,0
26174,155.53,D,16,0
26175,116.51,B,12,0
26176,91.92,C,7,0
26177,4.34,C,23,0
26178,246.97,D,19,0
26179,241.35,A,20,0
26180,448.37,A,2,0
26181,556.01,A,13,0
26182,345.7,B,22,0
26183,242.29,B,1,0
26184,16.84,C,21,0
26185,203.12,A,2,0
26186,190.14,C,12,0
26187,1042.27,A,12,0
26188,386.3,A,20,0
26189,172.31,D,21,0
26190,120.87,B,13,0
26191,902.0,A,19,0
26192,3024.08,C,13,0
26193,1391.14,C,19,0
26194,4700.93,D,21,0
26195,189.91,B,17,0
26196,431.82,C,22,0
26197,479.87,B,3,0
26198,5.89,C,18,0
26199,12085.92,C,20,0
26200,639.96,D,10,0
26201,27851.19,B,22,0
26202,359.83,A,18,0
26203,258.56,B,22,0
26204,19993.04,B,4,1
26205,228.05,B,13,0
26206,441.36,B,4,0
26207,73.93,A,3,0
26208,1530.78,B,3,1
26209,15.74,C,20,0
26210,655.41,A,4,0
26211,70.62,B,21,0
26212,781.24,D,18,0
26213,559.41,B,13,0
26214,215.83,D,11,0
26215,480.81,D,10,0
26216,63.04,A,11,0
26217,5.17,B,15,0
26218,5258.98,B,21,0
26219,97.54,D,13,0
26220,1273.45,A,9,0
26221,821.73,A,5,0
26222,42.08,A,20,0
26223,18.58,B,3,0
26224,631.69,B,4,0
26225,19.22,D,13,0
26226,169.46,C,19,0
26227,455.07,B,7,0
26228,74.08,A,14,0
26229,2490.43,B,5,1
26230,111.75,D,21,0
26231,20.55,C,11,0
26232,809.5,A,23,0
26233,156.17,C,13,0
26234,181.13,A,7,0
26235,48.13,D,20,0
26236,143.65,D,8,0
26237,27.31,C,12,0
26238,2891.32,A,21,0
26239,73.1,D,19,0
26240,713.44,D,13,0
26241,46.47,B,7,0
26242,728.65,D,8,0
26243,428.41,B,12,0
26244,56.37,B,10,0
26245,226.99,D,12,0
26246,2062.77,C,3,1
26247,1969.47,D,9,0
26248,1689.81,C,13,0
26249,297.75,B,11,0
26250,183.75,D,11,0
26251,1676.93,D,0,1
26252,579.3,B,11,0
26253,222.42,D,12,0
26254,550.21,C,20,0
26255,389.09,C,19,0
26256,223.85,B,22,0
26257,332.72,B,21,0
26258,7827.56,B,12,0
26259,1883.38,C,18,0
26260,451.06,A,20,0
26261,59.05,A,13,0
26262,206.64,D,11,0
26263,29.19,A,7,0
26264,87.32,B,10,0
26265,60.01,B,15,0
26266,4940.08,D,22,0
26267,233.04,C,21,0
26268,69.55,A,7,0
26269,173.65,C,21,0
26270,16.94,D,19,0
26271,1411.58,D,3,1
26272,304.5,C,22,0
26273,73.64,A,3,0
26274,65.58,C,22,0
26275,829.01,C,13,0
26276,3.27,B,15,0
26277,4258.27,D,0,1
26278,150.49,B,12,0
26279,51.49,D,11,0
26280,452.94,C,16,0
26281,1295.26,D,21,0
26282,160.47,A,20,0
26283,7729.57,D,19,0
26284,205.73,D,1,0
26285,1725.31,D,9,0
26286,5883.82,B,11,0
26287,171.63,D,12,0
26288,318.2,B,6,0
26289,37599.57,D,20,0
26290,549.6,D,11,0
26291,4383.05,D,4,1
26292,114.44,C,3,0
26293,121.1,B,11,0
26294,98.51,D,12,0
26295,2232.79,B,21,0
26296,807.24,B,14,0
26297,2.68,A,13,0
26298,429.71,A,20,0
26299,156.55,D,10,0
26300,448.91,B,20,0
26301,93.35,A,19,0
26302,1013.41,A,20,0
26303,17933.38,D,20,0
26304,247.8,C,19,0
26305,1574.96,D,12,0
26306,1.43,A,10,0
26307,271.55,B,16,0
26308,3122.91,A,20,0
26309,511.82,D,4,0
26310,112.01,B,6,0
26311,342.62,B,11,0
26312,71.91,C,20,0
26313,225.06,A,0,0
26314,50.95,B,13,0
26315,2692.84,A,2,1
26316,319.7,D,21,0
26317,12.78,C,19,0
26318,34.23,D,3,0
26319,123.16,B,19,0
26320,848.51,C,11,0
26321,2340.51,A,17,0
26322,1446.78,B,19,0
26323,219.69,D,16,0
26324,362.34,C,13,0
26325,25.83,C,17,0
26326,58.01,B,1,0
26327,91.52,A,11,0
26328,318.33,D,0,0
26329,15.71,A,16,0
26330,339.75,B,18,0
26331,388.77,B,21,0
26332,1162.57,C,14,0
26333,10.46,C,15,0
26334,59.14,C,7,0
26335,5360.33,B,16,0
26336,42.73,B,19,0
26337,459.93,D,20,0
26338,427.69,D,19,0
26339,48.92,D,15,0
26340,69.29,A,18,0
26341,1473.44,A,11,0
26342,454.73,A,0,0
26343,25.55,A,14,0
26344,193.3,C,18,0
26345,757.01,C,2,0
26346,252.21,B,13,0
26347,267.42,B,19,0
26348,8.03,D,21,0
26349,2656.19,C,19,0
26350,331.17,A,21,0
26351,5.07,C,11,0
26352,4089.4,A,19,0
26353,1939.22,A,23,0
26354,1669.73,C,11,0
26355,295.53,D,19,0
26356,7341.28,B,13,0
26357,17.09,B,5,0
26358,471.1,C,19,0
26359,1498.3,D,3,0
26360,387.96,A,22,0
26361,229.7,A,13,0
26362,597.07,C,3,0
26363,3461.68,B,19,0
26364,168.73,B,21,0
26365,134.1,B,3,0
26366,86.55,B,7,0
26367,422.47,B,4,0
26368,38380.24,D,12,0
26369,785.14,B,21,0
26370,392.86,A,10,0
26371,222.7,D,22,0
26372,84.22,B,1,0
26373,55.76,A,13,0
26374,7160.36,A,4,1
26375,698.75,D,12,0
26376,27.88,D,21,0
26377,1903.57,D,20,0
26378,35.2,D,5,0
26379,26.78,A,3,0
26380,89.29,A,6,0
26381,1336.79,B,0,0
26382,551.74,D,20,0
26383,1213.98,A,10,0
26384,121.07,B,19,0
26385,168.45,C,0,0
26386,218.56,C,12,0
26387,918.99,A,8,0
26388,27.29,C,21,0
26389,47.92,B,8,0
26390,597.71,B,1,0
26391,206.82,D,23,0
26392,2622.93,D,6,1
26393,602.9,A,23,0
26394,271.75,C,22,0
26395,31.18,B,11,0
26396,104.86,D,19,0
26397,168.57,B,17,0
26398,1400.03,A,9,0
26399,347.76,C,20,0
26400,53.24,A,19,0
26401,62.85,B,21,0
26402,339.55,B,0,0
26403,22.44,D,0,0
26404,2747.74,B,13,0
26405,518.16,D,15,0
26406,364.07,C,12,0
26407,4107.85,C,23,0
26408,209.2,A,9,0
26409,156.24,A,12,0
26410,628.54,D,11,0
26411,13402.55,D,17,0
26412,4159.58,A,0,1
26413,85.68,D,11,0
26414,262.16,D,22,0
26415,319.97,B,21,0
26416,1440.11,C,19,0
26417,1856.99,C,19,0
26418,2165.78,B,21,0
26419,14.06,D,3,0
26420,36.43,D,5,0
26421,234.77,A,18,0
26422,297.99,A,20,0
26423,413.55,D,19,0
26424,2605.01,B,3,1
26425,90.72,A,19,0
26426,5736.19,B,7,1
26427,498.84,B,3,0
26428,145.19,C,23,0
26429,2663.84,C,9,0
26430,51.95,B,6,0
26431,18.42,C,6,0
26432,47.85,B,13,0
26433,16.79,A,12,0
26434,174.19,C,17,0
26435,1645.74,C,9,0
26436,2344.05,B,0,1
26437,596.29,C,8,0
26438,27.96,C,20,0
26439,3.69,D,20,0
26440,355.75,A,7,0
26441,3287.06,A,19,0
26442,283.13,A,11,0
26443,1.23,D,18,0
26444,364.6,D,18,0
26445,139.11,A,11,0
26446,124.85,B,7,0
26447,5775.99,A,20,0
26448,18.7,B,11,0
26449,126.69,B,16,0
26450,59.14,D,13,0
26451,7010.67,A,0,1
26452,64.53,A,2,0
26453,4104.18,B,1,1
26454,450.47,C,3,0
26455,72.83,A,11,0
26456,236.04,A,18,0
26457,9537.11,A,19,0
26458,53.36,C,20,0
26459,26.71,B,13,0
26460,189.04,D,15,0
26461,3231.34,B,22,0
26462,46.14,C,9,0
26463,110.61,C,4,0
26464,20.63,A,19,0
26465,3369.97,A,4,1
26466,56.66,B,14,0
26467,416.55,A,13,0
26468,17.23,B,19,0
26469,944.81,B,18,0
26470,255.08,B,15,0
26471,48.71,B,17,0
26472,1682.29,B,18,0
26473,1731.78,A,21,0
26474,1306.31,A,13,0
26475,45.78,A,19,0
26476,7.83,A,19,0
26477,615.93,A,8,0
26478,2443.9,B,8,1
26479,4.69,A,12,0
26480,222.74,C,7,0
26481,482.99,B,2,0
26482,708.05,D,20,0
26483,4424.7,C,21,0
26484,25.9,A,19,0
26485,918.83,B,17,0
26486,654.26,B,5,0
26487,1456.68,A,20,0
26488,8.7,B,21,0
26489,588.57,D,18,0
26490,49999.9,D,12,0
26491,3158.17,B,11,0
26492,499.24,D,1,0
26493,119.26,B,11,0
26494,40.72,B,16,0
26495,70.51,A,6,0
26496,347.64,C,3,0
26497,51.51,B,12,0
26498,55.49,C,12,0
26499,85.54,A,21,0
26500,315.2,C,23,0
26501,291.82,B,0,0
26502,164.17,D,21,0
26503,149.14,C,21,0
26504,177.03,B,15,0
26505,212.58,C,20,0
26506,294.7,A,20,0
26507,21.59,B,20,0
26508,151.2,B,20,0
26509,761.66,A,0,0
26510,3.83,A,15,0
26511,2195.3,D,5,1
26512,1755.11,A,2,1
26513,5.83,B,11,0
26514,1231.35,B,16,0
26515,8389.43,D,7,0
26516,217.88,C,18,0
26517,148.34,A,7,0
26518,19.67,A,13,0
26519,245.01,B,5,0
26520,525.85,C,3,0
26521,32.63,A,6,0
26522,259.43,C,11,0
26523,120.56,D,20,0
26524,26.4,B,20,0
26525,12.07,B,17,0
26526,635.93,D,14,0
26527,26.91,C,11,0
26528,733.71,D,6,0
26529,1162.65,C,10,0
26530,226.73,D,9,0
26531,4793.58,A,2,1
26532,2515.1,B,14,0
26533,118.3,C,20,0
26534,709.52,C,13,0
26535,117.76,B,8,0
26536,143.03,D,16,0
26537,287.06,C,12,0
26538,25.28,A,9,0
26539,40.81,C,15,0
26540,43.82,B,11,0
26541,43.49,A,19,0
26542,62.39,A,20,0
26543,172.15,D,14,0
26544,83.75,B,16,0
26545,14049.0,D,14,0
26546,24.9,A,14,0
26547,209.05,C,8,0
26548,117.93,A,5,0
26549,137.13,B,11,0
26550,33.95,D,12,0
26551,778.32,D,1,0
26552,20959.54,B,23,0
26553,192.65,C,12,0
26554,43.68,C,3,0
26555,44612.05,A,12,0
26556,2373.4,B,11,0
26557,302.72,B,18,0
26558,244.77,B,9,0
26559,201.76,A,12,0
26560,98.3,C,8,0
26561,309.45,A,13,0
26562,2728.15,A,17,0
26563,257.86,D,4,0
26564,15.07,D,12,0
26565,27.4,C,9,0
26566,3037.25,D,7,1
26567,67.65,D,19,0
26568,28.87,B,21,0
26569,628.61,B,3,0
26570,2538.72,A,7,1
26571,298.56,D,4,0
26572,61.81,A,19,0
26573,182.75,A,7,0
26574,2936.41,B,10,0
26575,23.61,B,21,0
26576,271.52,D,15,0
26577,43.3,A,1,0
26578,1685.27,A,20,0
26579,3047.97,C,8,1
26580,403.67,A,19,0
26581,2853.65,B,15,0
26582,41.1,B,1,0
26583,1241.99,B,0,1
26584,3.5,A,4,0
26585,50.26,D,4,0
26586,176.31,A,8,0
26587,265.52,A,13,0
26588,137.54,C,13,0
26589,40.86,C,11,0
26590,114.31,C,17,0
26591,373.09,B,1,0
26592,503.87,A,0,0
26593,3.58,C,1,0
26594,1560.6,B,18,0
26595,1139.02,D,7,1
26596,28.41,B,0,0
26597,218.05,C,7,0
26598,23.22,D,13,0
26599,73.01,D,20,0
26600,15.32,C,6,0
26601,244.02,C,22,0
26602,411.16,A,12,0
26603,79.54,C,20,0
26604,295.96,C,12,0
26605,876.19,B,11,0
26606,699.12,B,5,0
26607,406.87,C,22,0
26608,481.56,B,6,0
26609,512.69,D,19,0
26610,961.35,B,5,0
26611,225.38,C,6,0
26612,22479.99,C,20,0
26613,79.96,A,16,0
26614,215.85,C,20,0
26615,20.73,C,18,0
26616,984.53,A,21,0
26617,39.36,A,21,0
26618,460.03,A,8,0
26619,69.2,D,5,0
26620,49999.9,B,23,0
26621,1249.7,C,12,0
26622,88.15,A,18,0
26623,22.5,D,13,0
26624,344.82,A,21,0
26625,690.29,B,2,0
26626,438.92,C,18,0
26627,3554.52,B,6,1
26628,43.05,A,21,0
26629,80.1,C,9,0
26630,237.67,B,13,0
26631,536.15,D,20,0
26632,883.0,B,11,0
26633,218.34,A,10,0
26634,59.31,B,15,0
26635,104.45,D,9,0
26636,372.6,C,23,0
26637,125.18,A,15,0
26638,676.87,B,6,0
26639,151.72,C,19,0
26640,1768.08,C,20,0
26641,405.38,A,11,0
26642,1202.51,A,12,0
26643,1022.16,D,11,0
26644,254.84,D,21,0
26645,300.25,C,22,0
26646,3817.52,C,12,0
26647,238.38,B,12,0
26648,10100.56,B,21,0
26649,1189.75,B,7,1
26650,91.53,A,11,0
26651,1003.28,A,21,0
26652,271.08,C,3,0
26653,225.04,B,20,0
26654,5754.65,A,9,0
26655,20.78,A,22,0
26656,1128.84,A,5,1
26657,224.81,D,19,0
26658,399.68,D,6,0
26659,205.06,A,5,0
26660,634.32,B,12,0
26661,13.94,D,19,0
26662,100.23,D,16,0
26663,488.7,B,3,0
26664,113.45,A,22,0
26665,17.14,B,1,0
26666,373.28,A,21,0
26667,155.83,A,13,0
26668,109.75,A,18,0
26669,736.71,C,19,0
26670,4761.08,A,6,0
26671,913.05,C,21,0
26672,159.13,D,19,0
26673,136.49,B,18,0
26674,19.46,D,9,0
26675,62.8,B,20,0
26676,44.28,C,8,0
26677,114.56,A,16,0
26678,4896.04,D,12,0
26679,192.3,B,8,0
26680,377.79,B,21,0
26681,228.42,D,14,0
26682,11507.47,C,19,0
26683,908.27,D,17,0
26684,208.59,B,13,0
26685,537.78,B,17,0
26686,25.76,A,10,0
26687,534.33,C,11,0
26688,736.55,D,12,0
26689,25.17,C,12,0
26690,67.81,C,6,0
26691,7990.0,B,18,0
26692,30.54,C,14,0
26693,76.83,B,23,0
26694,766.31,A,23,0
26695,161.99,B,19,0
26696,187.01,B,0,0
26697,371.75,D,6,0
26698,27.69,D,17,0
26699,598.5,C,20,0
26700,328.34,C,22,0
26701,69.29,A,5,0
26702,245.93,C,19,0
26703,14.27,C,21,0
26704,304.93,C,9,0
26705,654.77,C,11,0
26706,795.47,D,2,0
26707,439.46,A,13,0
26708,4273.33,B,5,1
26709,62.81,B,13,0
26710,157.43,A,20,0
26711,3.38,C,13,0
26712,78.81,D,23,0
26713,93.18,D,19,0
26714,509.55,C,20,0
26715,141.42,B,22,0
26716,1856.16,A,23,0
26717,911.82,D,9,0
26718,856.73,A,16,0
26719,156.82,A,13,0
26720,74.33,D,13,0
26721,1464.03,D,15,0
26722,293.52,B,0,0
26723,2019.6,C,21,0
26724,90.42,D,10,0
26725,33.44,C,17,0
26726,106.82,B,12,0
26727,96.95,A,8,0
26728,61.65,B,2,0
26729,245.45,B,22,0
26730,60.07,B,12,0
26731,391.35,B,11,0
26732,371.12,C,13,0
26733,19101.44,C,11,0
26734,1750.62,D,4,1
26735,3091.42,A,8,1
26736,663.33,A,19,0
26737,1066.73,C,19,0
26738,4704.99,A,13,0
26739,481.3,B,2,0
26740,450.99,D,18,0
26741,56.84,A,2,0
26742,987.95,C,19,0
26743,974.22,B,20,0
26744,115.01,D,23,0
26745,660.24,C,11,0
26746,54.61,C,1,0
26747,71.3,D,14,0
26748,80.26,A,20,0
26749,5.73,D,2,0
26750,113.76,D,13,0
26751,241.17,D,17,0
26752,248.45,D,13,0
26753,127.76,A,7,0
26754,34.9,D,5,0
26755,4727.22,D,6,1
26756,316.26,D,13,0
26757,5.99,B,6,0
26758,19.7,C,12,0
26759,570.24,B,20,0
26760,58.49,A,12,0
26761,2078.6,A,11,0
26762,116.28,D,7,0
26763,230.15,C,11,0
26764,1113.39,D,6,1
26765,594.52,D,17,0
26766,876.85,A,8,0
26767,8849.42,B,7,1
26768,11.21,A,1,0
26769,53.24,A,2,0
26770,89.84,D,21,0
26771,522.23,C,9,0
26772,20.63,B,13,0
26773,131.01,D,19,0
26774,662.84,C,11,0
26775,10933.65,B,12,0
26776,7.42,D,13,0
26777,48.47,C,5,0
26778,90.67,D,1,0
26779,22.81,A,13,0
26780,390.5,D,15,0
26781,29.97,C,5,0
26782,18.84,D,2,0
26783,1265.73,A,23,0
26784,139.08,B,16,0
26785,88.45,D,13,0
26786,1224.46,A,22,0
26787,11.03,D,2,0
26788,207.1,B,14,0
26789,23.98,D,20,0
26790,137.81,A,8,0
26791,4759.89,D,1,1
26792,82.78,B,0,0
26793,70.58,A,21,0
26794,111.95,C,1,0
26795,79.59,A,6,0
26796,116.02,D,15,0
26797,1019.52,A,6,1
26798,27586.85,A,19,0
26799,1948.76,D,13,0
26800,1240.2,D,12,0
26801,79.57,C,5,0
26802,240.09,B,8,0
26803,2332.92,B,11,0
26804,130.89,C,0,0
26805,452.46,B,0,0
26806,229.85,A,17,0
26807,141.17,D,8,0
26808,334.41,D,13,0
26809,43.87,B,19,0
26810,260.69,D,19,0
26811,112.28,B,11,0
26812,161.99,C,13,0
26813,350.97,A,2,0
26814,13.13,A,19,0
26815,144.8,D,20,0
26816,85.24,B,6,0
26817,556.66,C,20,0
26818,37.51,D,12,0
26819,48.15,C,23,0
26820,164.05,C,11,0
26821,261.83,C,12,0
26822,134.87,D,4,0
26823,503.38,D,14,0
26824,539.34,C,20,0
26825,48.84,D,14,0
26826,118.3,B,12,0
26827,128.45,B,13,0
26828,2614.34,D,20,0
26829,908.15,A,19,0
26830,172.27,A,4,0
26831,35.06,B,23,0
26832,339.91,A,13,0
26833,395.56,C,18,0
26834,978.25,B,7,0
26835,191.51,B,20,0
26836,579.63,C,19,0
26837,331.16,A,19,0
26838,47.86,B,8,0
26839,92.84,B,10,0
26840,1311.12,C,11,0
26841,3354.34,A,12,0
26842,140.84,B,0,0
26843,1212.13,C,10,0
26844,14.97,B,8,0
26845,42.02,B,13,0
26846,15.29,C,12,0
26847,228.85,C,15,0
26848,854.2,B,11,0
26849,567.21,A,2,0
26850,562.37,D,5,0
26851,3602.29,A,11,0
26852,7.31,D,19,0
26853,139.33,D,13,0
26854,354.02,B,21,0
26855,5.07,D,13,0
26856,211.7,A,6,0
26857,405.31,B,12,0
26858,311.5,B,2,0
26859,509.45,B,15,0
26860,94.25,B,23,0
26861,957.17,D,8,0
26862,90.07,A,13,0
26863,59.76,C,17,0
26864,622.04,D,4,0
26865,624.1,D,20,0
26866,559.91,D,12,0
26867,104.75,D,4,0
26868,15.95,D,7,0
26869,271.85,A,8,0
26870,2153.04,B,23,0
26871,43.49,C,9,0
26872,1812.49,B,13,0
26873,89.32,B,13,0
26874,828.65,B,11,0
26875,372.02,C,1,0
26876,2.75,B,4,0
26877,75.6,C,12,0
26878,1043.44,C,6,1
26879,20.9,A,6,0
26880,150.75,B,21,0
26881,37.56,B,11,0
26882,33.77,D,13,0
26883,52.87,D,19,0
26884,430.24,A,15,0
26885,638.42,D,6,0
26886,50.55,B,16,0
26887,806.55,D,23,0
26888,5.21,A,15,0
26889,466.89,C,11,0
26890,487.53,C,1,0
26891,34.55,D,20,0
26892,186.2,C,13,0
26893,1124.19,A,20,0
26894,410.81,D,20,0
26895,321.49,C,21,0
26896,685.61,D,12,0
26897,154.49,C,2,0
26898,211.51,C,21,0
26899,31.37,B,19,0
26900,699.86,D,12,0
26901,146.01,D,2,0
26902,255.68,D,6,0
26903,466.65,B,13,0
26904,88.33,A,5,0
26905,166.09,A,13,0
26906,3.51,C,17,0
26907,304.57,B,0,0
26908,121.97,B,23,0
26909,130.92,B,20,0
26910,45.59,D,5,0
26911,25.98,D,23,0
26912,4539.69,C,21,0
26913,68.19,B,13,0
26914,3537.24,A,12,0
26915,28.16,B,17,0
26916,223.98,D,21,0
26917,85.0,C,12,0
26918,142.87,D,23,0
26919,372.18,A,9,0
26920,109.38,A,2,0
26921,574.52,B,21,0
26922,48.52,C,4,0
26923,109.55,B,18,0
26924,273.03,A,9,0
26925,383.56,B,3,0
26926,265.64,B,11,0
26927,179.82,C,19,0
26928,188.8,C,12,0
26929,1664.91,C,18,0
26930,560.25,A,19,0
26931,1635.65,C,6,1
26932,598.35,B,10,0
26933,479.83,D,0,0
26934,9.04,A,12,0
26935,124.72,C,15,0
26936,30.18,A,12,0
26937,58.77,D,12,0
26938,234.34,B,16,0
26939,954.69,D,10,0
26940,1494.14,A,3,1
26941,434.05,B,23,0
26942,111.34,A,7,0
26943,683.33,C,12,0
26944,447.54,C,5,0
26945,570.88,C,20,0
26946,27.81,A,1,0
26947,1081.52,A,21,0
26948,29.97,B,20,0
26949,434.33,A,6,0
26950,520.26,A,14,0
26951,4.02,C,21,0
26952,2827.8,B,13,0
26953,533.84,C,11,0
26954,562.87,D,6,0
26955,106.78,C,3,0
26956,4379.82,D,8,1
26957,17422.97,D,11,0
26958,7137.45,B,20,0
26959,82.29,D,20,0
26960,4.08,C,19,0
26961,355.04,C,6,0
26962,271.02,B,3,0
26963,177.35,B,3,0
26964,69.9,A,22,0
26965,144.64,C,12,0
26966,706.68,A,17,0
26967,51.51,C,11,0
26968,266.33,D,19,0
26969,311.42,B,20,0
26970,4554.16,D,13,0
26971,1882.22,B,21,0
26972,2.2,C,5,0
26973,307.61,C,20,0
26974,12.96,B,11,0
26975,13.33,A,14,0
26976,696.52,D,17,0
26977,885.25,D,18,0
26978,3177.17,A,6,1
26979,1198.13,A,15,0
26980,425.42,D,10,0
26981,193.26,C,8,0
26982,219.43,A,4,0
26983,23.88,A,11,0
26984,670.04,B,22,0
26985,174.79,B,22,0
26986,205.92,D,12,0
26987,1943.35,A,3,1
26988,579.83,D,15,0
26989,12.73,B,20,0
26990,12.6,C,6,0
26991,211.95,D,1,0
26992,49999.9,A,21,0
26993,1058.81,B,12,0
26994,486.63,B,10,0
26995,6.47,B,2,0
26996,19.77,B,12,0
26997,1041.94,C,18,0
26998,276.06,D,21,0
26999,126.01,C,6,0
27000,2171.11,C,12,0
27001,2420.7,A,10,0
27002,37.34,A,19,0
27003,1033.01,B,6,1
27004,1967.14,C,23,0
27005,1355.37,A,19,0
27006,164.6,C,4,0
27007,11.58,A,23,0
27008,50.85,C,7,0
27009,41.61,D,15,0
27010,249.75,C,21,0
27011,2085.27,C,23,0
27012,189.88,D,19,0
27013,433.51,A,21,0
27014,198.35,C,19,0
27015,464.5,D,12,0
27016,86.48,A,11,0
27017,160.83,D,20,0
27018,249.26,A,21,0
27019,8.43,B,4,0
27020,5544.79,D,23,0
27021,225.86,A,5,0
27022,349.52,D,12,0
27023,209.27,C,4,0
27024,510.7,D,22,0
27025,1211.3,C,10,0
27026,77.86,A,1,0
27027,83.55,D,4,0
27028,35.84,C,20,0
27029,920.42,C,19,0
27030,22.78,B,14,0
27031,38.27,D,13,0
27032,41.76,D,19,0
27033,151.68,A,19,0
27034,130.23,D,19,0
27035,58.46,D,10,0
27036,4.46,C,13,0
27037,2086.47,D,10,0
27038,534.53,D,16,0
27039,46.85,B,0,0
27040,326.94,D,14,0
27041,23915.44,D,13,0
27042,47.57,A,0,0
27043,1178.55,A,20,0
27044,1509.79,A,19,0
27045,47.83,C,19,0
27046,574.63,D,22,0
27047,1716.46,B,9,0
27048,174.69,D,17,0
27049,1953.22,A,21,0
27050,58.06,A,11,0
27051,542.9,C,12,0
27052,222.04,C,20,0
27053,15.83,C,23,0
27054,1325.35,D,19,0
27055,264.61,B,19,0
27056,68.66,D,4,0
27057,14.24,C,19,0
27058,282.37,B,2,0
27059,243.12,D,4,0
27060,720.8,B,5,0
27061,4324.06,B,1,0
27062,102.73,B,20,0
27063,123.56,D,11,0
27064,38.57,B,0,0
27065,155.07,A,11,0
27066,37.05,A,0,0
27067,624.12,D,9,0
27068,2661.49,C,20,0
27069,15.31,B,8,0
27070,1404.52,C,18,0
27071,37.55,B,16,0
27072,1011.12,A,11,0
27073,527.54,C,15,0
27074,207.49,C,12,0
27075,40.53,D,12,0
27076,72.14,D,21,0
27077,76.75,B,22,0
27078,158.03,C,20,0
27079,4161.3,A,4,0
27080,130.57,C,1,0
27081,96.76,D,5,0
27082,845.8,C,4,0
27083,46.94,A,14,0
27084,489.59,D,2,0
27085,54.17,D,12,0
27086,78.85,B,13,0
27087,3012.63,D,12,0
27088,694.16,B,12,0
27089,1337.68,A,12,0
27090,341.09,A,17,0
27091,160.64,D,6,0
