id,valor,categoria,hora,is_fraud
21581,1482.77,A,12,0
21582,40.65,C,11,0
21583,53.84,A,18,0
21584,28.92,B,8,0
21585,1489.09,A,22,0
21586,94.34,C,16,0
21587,30.3,B,7,0
21588,1066.46,A,4,1
21589,559.03,A,4,0
21590,72.87,D,19,0
21591,263.65,A,19,0
21592,9342.7,A,11,0
21593,2411.85,D,16,1
21594,161.52,B,20,0
21595,90.42,C,8,0
21596,2098.66,C,12,0
21597,1125.13,A,21,0
21598,564.6,A,22,0
21599,33.21,B,21,0
21600,61.02,B,22,0
21601,3318.41,A,19,1
21602,1336.21,A,23,0
21603,119.64,C,19,0
21604,41.07,D,12,0
21605,277.42,D,20,0
21606,55.66,A,12,0
21607,368.09,D,18,0
21608,88.72,D,22,0
21609,931.03,D,20,0
21610,46.88,B,5,0
21611,37.63,D,15,0
21612,88.19,A,22,0
21613,10.66,C,22,0
21614,36.36,C,4,0
21615,2777.07,D,11,0
21616,58.93,C,8,0
21617,171.14,D,15,0
21618,630.37,C,10,0
21619,8.69,C,12,0
21620,98.86,B,11,0
21621,11.1,B,2,0
21622,24.85,D,20,0
21623,60.59,C,20,0
21624,431.0,D,18,0
21625,286.14,A,20,0
21626,740.99,A,19,0
21627,1789.55,B,11,0
21628,88.69,D,2,0
21629,430.78,C,2,0
21630,101.14,C,5,0
21631,70.63,A,15,0
21632,115.64,A,9,0
21633,98.5,D,13,0
21634,48.19,B,14,0
21635,413.1,A,8,0
21636,334.64,B,3,0
21637,636.97,C,4,0
21638,1850.74,A,6,0
21639,488.73,A,3,0
21640,231.56,D,11,0
21641,76.27,A,11,0
21642,455.49,D,19,0
21643,233.35,C,21,0
21644,119.15,C,23,0
21645,474.01,C,19,0
21646,125.92,D,15,0
21647,464.91,D,10,0
21648,653.16,C,19,0
21649,30.02,D,19,0
21650,4176.13,A,20,0
21651,448.94,C,6,0
21652,4.15,C,12,0
21653,293.11,A,11,0
21654,334.59,C,18,0
21655,1770.32,D,20,1
21656,710.55,C,22,0
21657,94.01,A,11,0
21658,231.72,B,15,0
21659,4.17,B,6,0
21660,57.41,A,11,0
21661,648.6,B,7,0
21662,846.18,C,11,0
21663,1385.6,B,10,0
21664,9.02,A,8,0
21665,24101.91,D,13,0
21666,83.44,D,16,0
21667,306.68,B,9,0
21668,2125.01,A,2,0
21669,134.03,C,8,0
21670,4098.36,D,13,0
21671,1309.97,C,10,0
21672,88.56,D,12,0
21673,90.21,A,12,0
21674,146.76,B,6,0
21675,753.16,B,22,0
21676,903.37,B,18,0
21677,78.43,D,2,0
21678,2813.0,D,11,1
21679,8.7,C,0,0
21680,317.09,A,18,0
21681,9.65,A,19,0
21682,8.3,D,21,0
21683,92.1,C,5,0
21684,851.72,C,2,0
21685,135.21,D,13,0
21686,273.61,C,20,0
21687,4226.16,A,11,0
21688,5188.94,A,11,0
21689,201.56,B,11,0
21690,1204.26,B,2,0
21691,133.79,C,11,0
21692,42.51,C,11,0
21693,140.37,A,12,0
21694,2457.35,B,16,0
21695,1008.62,D,20,1
21696,583.99,D,21,0
21697,5333.31,C,4,1
21698,2376.73,C,13,0
21699,83.47,D,19,0
21700,115.27,C,16,0
21701,541.01,B,1,0
21702,38.88,A,14,0
21703,28.41,B,19,0
21704,43.21,C,17,0
21705,189.62,B,12,0
21706,467.77,B,6,0
21707,328.27,C,1,0
21708,2.3,C,2,0
21709,2857.96,D,16,0
21710,679.14,B,17,0
21711,103.84,C,21,0
21712,1327.32,C,11,0
21713,834.63,B,21,0
21714,66.01,A,3,0
21715,36.78,D,12,0
21716,15101.49,D,14,0
21717,3157.24,B,10,0
21718,49.41,B,1,0
21719,1848.61,B,10,0
21720,442.85,B,22,0
21721,74.01,B,19,0
21722,127.1,C,4,0
21723,3.12,B,11,0
21724,145.94,A,12,0
21725,245.3,A,9,0
21726,386.76,A,11,0
21727,113.17,D,2,0
21728,241.17,C,12,0
21729,15.61,C,20,0
21730,180.96,C,13,0
21731,16307.41,D,13,0
21732,208.52,B,12,0
21733,39.19,B,12,0
21734,108.54,A,12,0
21735,354.49,A,18,0
21736,256.35,D,15,0
21737,5395.7,A,14,1
21738,9520.75,B,11,0
21739,43.49,C,12,0
21740,3.57,D,3,0
21741,1654.6,C,16,1
21742,192.48,C,16,0
21743,1861.21,D,16,0
21744,417.61,C,21,0
21745,4.67,C,14,0
21746,465.34,C,3,0
21747,582.35,A,21,0
21748,3535.29,B,18,0
21749,157.26,D,13,0
21750,223.23,B,19,0
21751,1123.98,A,20,0
21752,761.6,C,7,0
21753,745.72,B,5,0
21754,93.99,B,21,0
21755,205.75,A,17,0
21756,2.83,D,23,0
21757,40.95,A,10,0
21758,977.85,B,21,0
21759,226.19,D,16,0
21760,2.56,C,15,0
21761,4.85,D,0,0
21762,70.69,A,20,0
21763,1539.39,A,18,1
21764,51.65,B,19,0
21765,77.26,B,11,0
21766,13.53,B,12,0
21767,298.8,C,13,0
21768,157.02,D,13,0
21769,61.12,D,12,0
21770,1762.54,B,5,0
21771,179.41,B,13,0
21772,13788.44,D,20,0
21773,83.25,C,12,0
21774,11193.63,C,10,0
21775,176.25,D,20,0
21776,190.68,D,13,0
21777,304.23,D,14,0
21778,83.94,A,12,0
21779,192.06,D,11,0
21780,473.59,A,12,0
21781,3060.53,D,8,0
21782,25.97,C,17,0
21783,741.64,D,7,0
21784,60.6,D,18,0
21785,62.83,A,16,0
21786,3.25,D,18,0
21787,2035.3,B,20,0
21788,142.1,D,21,0
21789,31.65,D,1,0
21790,24.6,D,6,0
21791,406.44,A,12,0
21792,27.12,D,20,0
21793,745.56,B,20,0
21794,201.79,D,11,0
21795,100.3,D,14,0
21796,614.72,B,23,0
21797,556.88,A,2,0
21798,168.71,D,9,0
21799,1116.37,A,14,0
21800,1011.1,C,10,0
21801,93.87,B,21,0
21802,132.17,D,21,0
21803,172.62,C,13,0
21804,1189.34,D,17,1
21805,95.1,D,3,0
21806,77.45,A,10,0
21807,371.85,A,23,0
21808,472.05,A,2,0
21809,56.77,A,13,0
21810,31.81,B,20,0
21811,2935.58,C,12,0
21812,237.97,C,18,0
21813,512.32,B,17,0
21814,137.46,B,2,0
21815,399.68,D,15,0
21816,2533.54,D,11,0
21817,927.15,B,11,0
21818,61.61,D,13,0
21819,254.89,A,20,0
21820,194.75,D,18,0
21821,127.61,A,21,0
21822,19.37,A,19,0
21823,209.57,C,11,0
21824,1531.38,B,6,0
21825,838.44,A,13,0
21826,405.34,D,19,0
21827,71.07,A,21,0
21828,94.32,A,14,0
21829,2256.01,B,6,1
21830,3976.66,C,10,0
21831,93.06,D,19,0
21832,228.15,D,14,0
21833,92.3,B,14,0
21834,97.72,A,11,0
21835,164.87,C,10,0
21836,1307.86,A,3,0
21837,695.57,A,4,0
21838,73.97,D,2,0
21839,39.79,D,19,0
21840,170.66,C,12,0
21841,835.33,B,15,0
21842,2515.81,C,0,0
21843,271.91,B,12,0
21844,2.78,D,5,0
21845,144.5,C,20,0
21846,296.21,D,13,0
21847,647.36,B,20,0
21848,1797.06,A,12,0
21849,3599.42,D,20,1
21850,338.34,A,13,0
21851,323.82,B,23,0
21852,3039.12,C,8,1
21853,1876.8,C,16,0
21854,519.26,A,19,0
21855,14.24,B,11,0
21856,36247.39,D,13,0
21857,414.38,B,12,0
21858,257.46,D,11,0
21859,113.39,D,13,0
21860,63.82,A,19,0
21861,345.76,D,15,0
21862,49999.9,C,7,1
21863,490.63,C,19,0
21864,159.23,B,14,0
21865,399.6,A,6,0
21866,624.61,D,19,0
21867,18.99,B,13,0
21868,236.48,C,23,0
21869,365.08,A,8,0
21870,420.57,B,11,0
21871,231.65,A,13,0
21872,517.2,D,9,0
21873,154.26,A,12,0
21874,790.65,B,12,0
21875,51.84,A,17,0
21876,912.27,C,9,0
21877,25.48,A,12,0
21878,17.56,C,12,0
21879,160.52,A,19,0
21880,5211.31,A,13,0
21881,132.65,C,12,0
21882,115.19,D,22,0
21883,20600.79,D,2,0
21884,984.1,C,9,0
21885,28.84,D,13,0
21886,447.27,C,13,0
21887,60.74,D,3,0
21888,76.75,A,19,0
21889,49.06,C,21,0
21890,268.09,C,23,0
21891,15.1,D,11,0
21892,12.87,B,2,0
21893,737.7,D,15,0
21894,47.58,B,0,0
21895,48.26,D,21,0
21896,790.54,B,21,0
21897,25.88,C,11,0
21898,64.28,A,12,0
21899,74.19,D,2,0
21900,534.59,A,4,0
21901,171.69,D,20,0
21902,110.85,D,11,0
21903,557.62,C,18,0
21904,24.33,A,12,0
21905,114.75,C,11,0
21906,696.31,B,2,0
21907,95.81,A,0,0
21908,251.68,B,20,0
21909,14.86,C,12,0
21910,1249.09,B,19,0
21911,4736.03,A,20,0
21912,201.21,B,21,0
21913,658.54,A,21,0
21914,130.15,A,12,0
21915,1470.22,B,19,0
21916,132.27,D,12,0
21917,9890.89,D,2,0
21918,836.41,D,21,0
21919,25357.93,B,18,0
21920,768.46,C,0,0
21921,33.35,B,3,0
21922,33.45,B,23,0
21923,673.41,A,22,0
21924,40.27,C,20,0
21925,328.37,D,18,0
21926,494.61,D,12,0
21927,53.59,C,15,0
21928,86.6,C,2,0
21929,971.36,B,19,0
21930,146.37,B,4,0
21931,29.89,C,21,0
21932,160.16,C,18,0
21933,1089.27,D,3,0
21934,125.44,A,11,0
21935,5821.81,C,9,0
21936,42.74,D,11,0
21937,5522.41,B,8,1
21938,919.52,D,20,0
21939,523.99,C,5,0
21940,1306.07,C,19,0
21941,5059.04,D,19,1
21942,92.94,B,13,0
21943,890.12,A,5,0
21944,172.28,D,18,0
21945,49999.9,A,20,0
21946,169.45,B,11,0
21947,224.4,D,0,0
21948,1469.61,C,12,0
21949,494.86,B,13,0
21950,548.75,D,20,0
21951,658.11,C,5,0
21952,177.81,A,12,0
21953,147.28,B,1,0
21954,769.63,D,13,0
21955,382.19,A,6,0
21956,1215.34,A,3,1
21957,159.37,D,10,0
21958,26.99,A,17,0
21959,35.58,A,9,0
21960,39.37,D,12,0
21961,2063.2,A,12,0
21962,2902.26,C,7,0
21963,1045.1,B,2,0
21964,52.8,A,21,0
21965,2300.71,D,4,1
21966,7.83,A,1,0
21967,67.29,D,23,0
21968,61.89,D,16,0
21969,1142.02,C,20,0
21970,26.29,A,2,0
21971,47.25,C,2,0
21972,4243.93,A,12,0
21973,2352.48,B,14,0
21974,1155.55,C,19,1
21975,21.43,A,11,0
21976,71.95,A,11,0
21977,118.91,B,17,0
21978,665.52,B,8,0
21979,536.95,B,13,0
21980,233.56,B,11,0
21981,722.58,C,12,0
21982,115.1,B,21,0
21983,24.69,A,14,0
21984,760.41,A,9,0
21985,16.52,C,15,0
21986,19.22,A,3,0
21987,315.31,D,11,0
21988,20.43,B,17,0
21989,386.57,D,12,0
21990,174.81,D,21,0
21991,362.76,D,11,0
21992,47.29,D,17,0
21993,1047.65,C,21,0
21994,15.17,C,14,0
21995,147.01,D,10,0
21996,30.17,D,18,0
21997,1019.31,B,1,1
21998,281.4,B,4,0
21999,787.94,B,4,0
22000,225.84,A,19,0
22001,261.76,A,10,0
22002,65.87,C,20,0
22003,46.64,C,7,0
22004,1167.25,C,20,0
22005,2930.38,C,20,0
22006,175.89,C,21,0
22007,121.22,A,1,0
22008,120.97,C,19,0
22009,1276.13,A,7,0
22010,2627.17,C,5,0
22011,2757.59,A,13,0
22012,1831.63,C,19,0
22013,996.18,C,5,0
22014,23.05,D,13,0
22015,64.68,C,12,0
22016,85.72,D,19,0
22017,6142.43,A,20,0
22018,612.01,D,5,0
22019,3250.49,B,20,1
22020,1283.36,A,0,0
22021,9.43,B,13,0
22022,524.68,D,11,0
22023,88.09,D,16,0
22024,488.77,C,3,0
22025,679.85,C,11,0
22026,23.88,A,11,0
22027,21.13,C,20,0
22028,200.21,C,1,0
22029,593.98,C,11,0
22030,4.29,D,6,0
22031,192.59,A,19,0
22032,378.79,B,5,0
22033,2359.89,B,13,0
22034,9.38,C,10,0
22035,6732.91,A,13,0
22036,30.29,D,19,0
22037,808.67,B,18,0
22038,1989.09,D,0,0
22039,78.21,A,11,0
22040,1361.38,B,23,0
22041,20991.37,D,8,0
22042,150.99,A,20,0
22043,98.18,C,2,0
22044,596.05,D,18,0
22045,295.62,D,11,0
22046,1331.81,A,21,0
22047,29.63,A,0,0
22048,80.67,B,13,0
22049,665.0,B,11,0
22050,2723.01,A,17,0
22051,29.08,D,19,0
22052,111.02,D,19,0
22053,13.63,A,15,0
22054,664.24,D,1,0
22055,110.31,A,19,0
22056,868.25,D,11,0
22057,247.62,C,13,0
22058,14.38,B,11,0
22059,317.1,D,20,0
22060,767.58,D,12,0
22061,9.36,A,0,0
22062,350.64,A,6,0
22063,113.23,D,18,0
22064,157.53,B,13,0
22065,63.05,C,13,0
22066,3347.06,D,13,0
22067,4892.54,D,13,0
22068,1492.47,A,17,0
22069,453.85,B,13,0
22070,76.8,A,15,0
22071,315.74,B,17,0
22072,363.93,B,10,0
22073,42.74,C,19,0
22074,649.73,A,12,0
22075,228.95,C,5,0
22076,17157.32,B,20,1
22077,194.85,D,22,0
22078,16585.35,D,5,0
22079,980.98,C,1,0
22080,288.02,A,8,0
22081,368.51,D,18,0
22082,313.47,B,10,0
22083,1449.21,D,0,0
22084,345.91,C,12,0
22085,21.44,C,13,0
22086,1427.24,B,6,0
22087,15037.2,D,0,0
22088,1029.78,C,13,0
22089,42.37,D,11,0
22090,1110.09,B,19,0
22091,49.33,D,2,0
22092,277.6,A,21,0
22093,44.53,C,12,0
22094,129.03,B,5,0
22095,1183.73,A,20,0
22096,2085.31,A,21,0
22097,172.03,C,13,0
22098,218.71,D,21,0
22099,89.74,A,13,0
22100,1256.83,A,8,1
22101,353.67,D,20,0
22102,442.07,D,12,0
22103,28.35,B,6,0
22104,227.16,C,12,0
22105,298.23,C,12,0
22106,40.45,A,14,0
22107,431.08,B,20,0
22108,400.63,C,8,0
22109,1176.24,C,3,0
22110,17.34,A,21,0
22111,58.85,B,18,0
22112,416.52,A,23,0
22113,14.97,D,9,0
22114,1241.13,C,21,0
22115,50.07,C,20,0
22116,45.52,B,11,0
22117,49999.9,D,21,1
22118,3484.97,D,17,1
22119,1084.39,A,17,0
22120,5591.22,A,2,0
22121,91.49,D,5,0
22122,392.1,C,20,0
22123,839.03,D,15,0
22124,8758.82,A,12,0
22125,564.24,C,21,0
22126,458.09,D,9,0
22127,5.46,B,18,0
22128,1428.4,B,6,0
22129,181.69,B,19,0
22130,482.71,D,5,0
22131,1207.32,A,4,1
22132,8.6,A,7,0
22133,394.49,A,5,0
22134,629.57,D,13,0
22135,9053.12,C,11,0
22136,41.34,D,3,0
22137,102.52,C,11,0
22138,7.4,B,20,0
22139,2888.19,C,1,0
22140,427.81,D,20,0
22141,210.21,A,21,0
22142,1573.24,D,20,0
22143,65.74,A,13,0
22144,14.09,D,21,0
22145,794.33,C,4,0
22146,25.21,A,15,0
22147,515.17,A,20,0
22148,27.44,A,12,0
22149,422.46,D,12,0
22150,255.09,B,22,0
22151,94.67,D,13,0
22152,70.82,B,13,0
22153,89.71,B,9,0
22154,2741.15,B,19,0
22155,1181.95,C,23,0
22156,500.11,D,16,0
22157,154.96,A,15,0
22158,91.17,C,18,0
22159,126.37,B,16,0
22160,273.87,A,22,0
22161,69.88,A,21,0
22162,157.91,C,13,0
22163,175.56,A,21,0
22164,1956.9,A,20,0
22165,552.08,C,3,0
22166,94.0,A,7,0
22167,37.8,C,20,0
22168,206.57,D,21,0
22169,693.98,A,3,0
22170,190.76,D,9,0
22171,523.79,C,13,0
22172,123.24,B,9,0
22173,714.38,D,14,0
22174,158.15,C,8,0
22175,3604.36,A,7,1
22176,3987.58,A,20,0
22177,30.91,A,4,0
22178,3046.29,A,19,0
22179,7935.5,B,14,0
22180,41.77,A,3,0
22181,72.19,D,23,0
22182,542.79,A,19,0
22183,9.56,C,21,0
22184,58.69,D,19,0
22185,116.05,B,0,0
22186,1266.88,D,0,0
22187,341.57,D,11,0
22188,99.25,D,23,0
22189,114.43,B,16,0
22190,4059.4,A,21,0
22191,881.38,D,12,0
22192,22.61,B,6,0
22193,3052.13,A,9,1
22194,117.61,D,20,0
22195,279.68,A,0,0
22196,889.27,D,11,0
22197,174.41,C,13,0
22198,109.97,C,19,0
22199,9737.97,C,5,0
22200,378.02,C,7,0
22201,61.3,A,11,0
22202,102.96,C,8,0
22203,50.87,A,11,0
22204,1149.02,B,11,0
22205,72.73,C,12,0
22206,668.5,C,2,0
22207,768.34,C,13,0
22208,148.84,D,23,0
22209,826.2,D,2,0
22210,8.13,D,15,0
22211,97.89,A,4,0
22212,58.56,B,15,0
22213,257.78,A,5,0
22214,29.71,A,16,0
22215,713.17,C,4,0
22216,543.84,C,16,0
22217,2080.23,D,18,0
22218,2.66,C,15,0
22219,1019.11,B,9,1
22220,717.31,C,8,0
22221,300.16,C,2,0
22222,287.5,D,21,0
22223,52.3,A,21,0
22224,1255.27,B,21,0
22225,419.31,C,16,0
22226,54.28,A,13,0
22227,488.96,D,13,0
22228,370.76,D,19,0
22229,74.99,A,5,0
22230,523.34,A,12,0
22231,17.24,D,2,0
22232,112.33,B,7,0
22233,2678.48,C,3,0
22234,187.99,B,10,0
22235,102.84,B,2,0
22236,1601.67,C,11,0
22237,2285.68,C,13,0
22238,18.49,B,19,0
22239,366.03,A,20,0
22240,1285.03,C,4,0
22241,376.31,C,11,0
22242,675.88,C,3,0
22243,177.26,B,0,0
22244,45.3,C,19,0
22245,46.15,D,20,0
22246,861.98,A,1,0
22247,363.46,B,11,0
22248,139.84,B,18,0
22249,180.32,D,11,0
22250,679.42,C,19,0
22251,28.29,C,19,0
22252,336.92,D,13,0
22253,1458.79,A,3,1
22254,3.77,C,12,0
22255,419.63,C,5,0
22256,118.38,D,10,0
22257,387.18,C,12,0
22258,2.98,C,13,0
22259,495.35,A,12,0
22260,4738.05,A,7,0
22261,325.69,C,3,0
22262,8.44,B,21,0
22263,1258.26,C,16,0
22264,84.7,D,7,0
22265,1319.57,D,23,0
22266,173.96,D,20,0
22267,6.3,D,13,0
22268,3.12,B,0,0
22269,41.61,A,20,0
22270,372.16,D,14,0
22271,279.84,B,11,0
22272,171.03,D,18,0
22273,563.39,A,21,0
22274,375.42,D,11,0
22275,17045.79,B,16,0
22276,38.05,D,13,0
22277,397.0,B,20,0
22278,20.19,D,12,0
22279,435.97,C,1,0
22280,49999.9,C,20,0
22281,167.32,B,16,0
22282,101.53,B,8,0
22283,1675.91,A,3,0
22284,336.58,D,20,0
22285,888.57,D,19,0
22286,66.81,C,12,0
22287,864.07,B,21,0
22288,32.27,B,19,0
22289,769.75,B,5,0
22290,58.76,D,13,0
22291,8373.11,B,5,0
22292,151.66,D,20,0
22293,25.0,B,9,0
22294,165.52,C,19,0
22295,11.7,A,19,0
22296,577.59,C,13,0
22297,306.41,A,12,0
22298,338.46,B,4,0
22299,2582.73,C,13,1
22300,20782.11,D,18,0
22301,159.91,A,19,0
22302,1390.54,B,21,1
22303,2.31,B,18,0
22304,62.96,C,15,0
22305,14.3,B,20,0
22306,853.67,A,12,0
22307,107.33,D,2,0
22308,1259.49,B,11,0
22309,49.98,C,8,0
22310,33.34,A,6,0
22311,172.39,D,21,0
22312,905.86,A,19,0
22313,36.62,C,21,0
22314,30.27,B,12,0
22315,126.15,D,12,0
22316,68.05,D,19,0
22317,41.59,C,18,0
22318,558.18,B,19,0
22319,656.61,B,21,0
22320,109.43,D,13,0
22321,155.05,C,8,0
22322,2.81,C,13,0
22323,422.7,C,11,0
22324,70.56,B,10,0
22325,577.51,C,13,0
22326,43.11,C,7,0
22327,461.76,D,4,0
22328,24644.05,D,7,0
22329,441.46,D,12,0
22330,2045.53,D,2,0
22331,603.31,D,13,0
22332,1031.98,A,20,0
22333,118.67,B,19,0
22334,91.46,C,3,0
22335,732.29,B,20,0
22336,142.74,C,4,0
22337,910.93,B,20,0
22338,3735.61,C,15,0
22339,15.15,B,13,0
22340,193.26,C,9,0
22341,436.02,C,15,0
22342,30.85,D,21,0
22343,742.51,B,11,0
22344,136.17,C,7,0
22345,147.18,B,15,0
22346,136.62,B,11,0
22347,2134.94,A,14,0
22348,228.67,A,9,0
22349,203.84,C,11,0
22350,147.6,A,5,0
22351,1250.44,B,0,0
22352,1392.16,A,8,0
22353,221.62,A,12,0
22354,20.43,B,8,0
22355,49.45,B,18,0
22356,325.98,C,12,0
22357,129.83,A,11,0
22358,81.56,C,13,0
22359,1637.48,D,12,1
22360,1191.93,B,21,0
22361,250.22,B,1,0
22362,304.32,C,15,0
22363,7.19,B,19,0
22364,18.48,D,8,0
22365,1694.43,B,3,0
22366,3331.6,C,15,1
22367,2521.99,A,0,0
22368,101.11,A,15,0
22369,423.14,C,16,0
22370,47.9,C,14,0
22371,390.79,A,12,0
22372,85.54,D,13,0
22373,1098.32,D,12,0
22374,499.72,C,23,0
22375,10.62,B,11,0
22376,41.53,A,2,0
22377,32.02,A,1,0
22378,78.83,D,3,0
22379,72.56,D,19,0
22380,4414.62,B,19,0
22381,584.94,D,12,0
22382,24.35,A,0,0
22383,1768.43,A,5,0
22384,145.93,C,8,0
22385,40.12,C,9,0
22386,1.97,D,18,0
22387,150.56,A,15,0
22388,64.59,B,8,0
22389,1071.46,C,11,1
22390,518.62,D,7,0
22391,359.68,A,21,0
22392,2.38,D,18,0
22393,230.38,A,18,0
22394,46.14,A,12,0
22395,663.57,A,3,0
22396,72.86,A,17,0
22397,223.76,A,19,0
22398,627.2,B,9,0
22399,118.61,A,20,0
22400,7116.06,D,1,0
22401,1321.97,C,11,1
22402,6922.92,D,2,0
22403,45.11,B,9,0
22404,90.62,B,8,0
22405,329.66,D,6,0
22406,714.56,B,17,0
22407,44.13,B,5,0
22408,739.6,A,18,0
22409,130.84,A,13,0
22410,31.6,A,13,0
22411,2297.66,B,1,1
22412,30.65,B,23,0
22413,62.95,A,20,0
22414,49999.9,D,19,0
22415,819.67,C,13,0
22416,2616.93,D,11,0
22417,233.89,D,11,0
22418,1614.93,B,19,0
22419,1373.5,A,20,1
22420,1858.33,A,14,0
22421,718.37,B,7,0
22422,315.33,A,13,0
22423,112.92,A,16,0
22424,488.24,A,21,0
22425,182.04,A,16,0
22426,218.21,D,8,0
22427,34.12,A,19,0
22428,387.02,C,13,0
22429,101.33,D,0,0
22430,39.53,A,11,0
22431,26.45,D,8,0
22432,56.22,B,19,0
22433,69.72,A,7,0
22434,11006.63,A,11,0
22435,77.89,D,17,0
22436,853.85,D,23,0
22437,298.64,D,7,0
22438,9611.76,B,7,0
22439,47.34,A,14,0
22440,188.16,A,8,0
22441,2525.13,D,21,0
22442,16.04,A,22,0
22443,25.58,C,19,0
22444,211.65,D,20,0
22445,345.88,C,19,0
22446,171.72,D,19,0
22447,136.75,A,23,0
22448,26.87,B,19,0
22449,36.1,A,14,0
22450,325.98,B,12,0
22451,908.99,A,17,0
22452,433.27,A,7,0
22453,32015.86,A,21,0
22454,49.97,D,7,0
22455,261.81,B,13,0
22456,56.86,D,3,0
22457,3243.3,A,1,0
22458,350.28,B,8,0
22459,1295.16,B,20,0
22460,963.6,B,12,0
22461,511.32,C,6,0
22462,78.36,D,23,0
22463,406.96,B,16,0
22464,1484.38,D,19,0
22465,1125.31,A,19,0
22466,1471.84,C,21,0
22467,225.21,D,10,0
22468,1053.42,B,20,0
22469,7.86,D,16,0
22470,245.89,C,11,0
22471,249.61,A,2,0
22472,100.35,D,19,0
22473,10909.91,C,17,0
22474,85.7,D,20,0
22475,2343.54,D,19,0
22476,2216.85,C,23,0
22477,10.45,A,21,0
22478,3796.54,B,7,0
22479,315.67,D,21,0
22480,24.24,D,10,0
22481,140.99,D,14,0
22482,883.75,B,7,0
22483,162.34,A,11,0
22484,677.11,D,14,0
22485,351.07,D,14,0
22486,69.3,B,11,0
22487,11.66,A,13,0
22488,5841.47,D,12,1
22489,362.28,D,21,0
22490,127.24,D,11,0
22491,7.22,D,23,0
22492,2516.12,B,2,0
22493,8.33,D,17,0
22494,455.16,B,5,0
22495,1391.38,B,16,1
22496,87.9,B,14,0
22497,50.36,C,10,0
22498,19.59,C,22,0
22499,143.31,A,21,0
22500,216.65,B,0,0
22501,4232.0,C,9,1
22502,16.95,C,2,0
22503,41.18,A,2,0
22504,15.42,C,19,0
22505,1757.75,B,11,0
22506,1185.73,A,19,0
22507,639.5,C,15,0
22508,110.48,B,12,0
22509,1063.84,C,22,0
22510,116.79,A,4,0
22511,2305.34,D,19,0
22512,852.34,B,9,0
22513,1336.14,A,21,0
22514,148.37,D,12,0
22515,528.92,C,20,0
22516,779.55,D,6,0
22517,259.65,D,20,0
22518,82.76,D,21,0
22519,708.31,C,20,0
22520,3446.88,A,15,0
22521,130.37,C,8,0
22522,980.42,D,22,0
22523,466.13,B,20,0
22524,97.38,A,9,0
22525,45.24,B,9,0
22526,35.83,B,12,0
22527,82.53,B,23,0
22528,40.36,D,21,0
22529,7992.15,C,14,1
22530,1706.77,C,12,0
22531,18.59,A,18,0
22532,361.94,A,19,0
22533,221.02,B,12,0
22534,680.9,C,16,0
22535,1258.04,B,9,0
22536,0.79,B,10,0
22537,462.22,C,21,0
22538,71.04,C,22,0
22539,42.2,D,4,0
22540,504.65,C,22,0
22541,77.95,A,17,0
22542,31.15,C,19,0
22543,444.56,D,19,0
22544,703.21,A,11,0
22545,517.12,D,23,0
22546,290.92,C,21,0
22547,171.14,A,6,0
22548,3575.38,D,13,0
22549,965.59,B,19,0
22550,642.57,D,9,0
22551,143.05,D,13,0
22552,27.37,B,19,0
22553,180.48,C,13,0
22554,4922.08,C,12,0
22555,18.74,C,9,0
22556,1083.24,B,19,1
22557,2132.51,A,18,1
22558,36.87,C,0,0
22559,2.95,D,9,0
22560,322.58,D,21,0
22561,1751.14,D,5,1
22562,491.05,A,22,0
22563,196.2,B,5,0
22564,481.47,B,1,0
22565,58.33,C,9,0
22566,245.36,A,8,0
22567,929.06,A,19,0
22568,1634.95,B,7,1
22569,181.0,A,11,0
22570,38.19,B,21,0
22571,79.49,A,17,0
22572,14.89,A,7,0
22573,139.68,A,20,0
22574,43.62,A,23,0
22575,84.61,B,1,0
22576,128.55,A,18,0
22577,28.46,C,11,0
22578,126.12,A,13,0
22579,149.54,D,19,0
22580,157.76,C,8,0
22581,944.69,A,8,0
22582,343.95,B,20,0
22583,3539.97,D,10,0
22584,238.07,B,12,0
22585,14.74,B,22,0
22586,956.55,A,13,0
22587,17139.17,D,7,0
22588,97.48,C,4,0
22589,90.02,A,13,0
22590,273.37,C,3,0
22591,134.66,A,8,0
22592,57.89,D,12,0
22593,604.17,A,22,0
22594,338.02,D,0,0
22595,164.67,C,20,0
22596,181.59,A,13,0
22597,22.43,D,6,0
22598,214.38,B,6,0
22599,9350.03,D,8,0
22600,10106.57,C,12,0
22601,79.06,A,15,0
22602,2265.49,C,12,0
22603,82.65,A,12,0
22604,78.08,C,11,0
22605,428.45,B,19,0
22606,68.72,A,8,0
22607,19.69,B,0,0
22608,43.75,D,21,0
22609,807.15,C,14,0
22610,1116.6,C,2,0
22611,401.66,A,16,0
22612,99.82,A,13,0
22613,1243.91,B,20,0
22614,7.35,C,21,0
22615,263.58,A,19,0
22616,1468.62,B,1,0
22617,99.0,B,2,0
22618,1479.83,A,12,0
22619,1919.23,D,17,0
22620,324.81,B,21,0
22621,454.01,A,19,0
22622,57.93,D,21,0
22623,19.48,D,2,0
22624,278.44,A,22,0
22625,35.55,C,21,0
22626,199.28,B,0,0
22627,228.72,D,12,0
22628,13.77,D,2,0
22629,14729.05,A,20,1
22630,1202.32,C,13,1
22631,22.6,B,11,0
22632,1361.23,C,3,1
22633,719.47,D,20,0
22634,50.06,B,23,0
22635,166.22,B,13,0
22636,645.64,A,20,0
22637,414.69,A,3,0
